GR_isbn,GR_date,GR_title,GR_rating,GR_ratings_count,GR_reviews,GR_published,GR_1_stars,GR_2_stars,GR_3_stars,GR_4_stars,GR_5_stars
9788087908723.0,2024-04-01 14:32:41,Dokumenty by Kamil Bouška,4.67,3.0,0.0,"January 1, 2023",,,,,
9788075885395.0,2024-04-01 14:33:03,Kdo má pod čepicí a jiné povídky by Marie Rejfová,4.0,11.0,2.0,"October 30, 2023",,,,,
9788026725947.0,2024-04-01 14:33:06,Rande by Halina Pawlowská,3.5,4.0,0.0,"November 9, 2023",,,,,
9788090875968.0,2024-04-01 14:33:09,Bohumil by Veronika Hájek Hurdová,4.0,15.0,0.0,"January 1, 2023",,,,,
9788088378303.0,2024-04-01 14:33:15,Sudetenlove by Filip Raif,4.18,17.0,1.0,"January 1, 2023",,,,,
9788076650206.0,2024-04-01 14:33:21,Pan primář v praxi by Pan primář,4.6,5.0,2.0,"January 1, 2023",,,,,
9788011032210.0,2024-04-01 14:33:35,Veterinářka vypráví by Lýdia Suková,5.0,1.0,0.0,"January 1, 2023",,,,,
9788088346265.0,2024-04-01 14:33:52,Začarovaná sezóna by Radmila Tomšů,4.0,1.0,0.0,"January 1, 2023",,,,,
9788087866696.0,2024-04-01 14:33:54,Krajem blanických rytířů by Zuzana Koubková,2.0,2.0,1.0,"January 1, 2023",,,,,
9788020722003.0,2024-04-01 14:34:04,Kohouti budou zpívat by Marta Veselá Jirousová,4.0,1.0,1.0,"December 1, 2023",,,,,
9788027741137.0,2024-04-01 14:34:07,Černá smečka by František Kotleta,4.09,76.0,14.0,"November 27, 2023",,,,,
9788076560673.0,2024-04-01 14:34:22,Šíp s modrým peřím: Tři příběhy z Kublova a Velízu by Oldřich Selucký,5.0,1.0,0.0,"January 1, 2023",,,,,
9788074435003.0,2024-04-01 14:34:25,Dům U Orobinců by Ondřej Krystyník,4.8,5.0,1.0,"January 1, 2023",,,,,
9788074434990.0,2024-04-01 14:34:29,London Calling by Krista Kašpar,3.67,3.0,0.0,"January 1, 2023",,,,,
9788088218128.0,2024-04-01 14:34:32,Muriel vrtá mrtvou hlavu by František Dryje,4.0,1.0,0.0,"January 1, 2023",,,,,
9788088488699.0,2024-04-01 14:34:39,Hellbound by Theresa Black,4.43,7.0,2.0,"January 1, 2023",,,,,
9788090818545.0,2024-04-01 14:34:44,"Varlén 10,11,12 by S.d.Ch.",0.0,0.0,0.0,"November 1, 2023",,,,,
9788027518234.0,2024-04-01 14:35:05,Čokoládová krev by Radka Denemarková,4.25,40.0,7.0,"December 6, 2023",,,,,
9788088346272.0,2024-04-01 14:35:15,Meč a jeho rytíř by Radovan Kolbaba,4.0,5.0,1.0,"November 3, 2023",,,,,
9788088635376.0,2024-04-01 14:35:18,Temné stránky by Roman Bílek,3.2,5.0,1.0,"November 12, 2023",,,,,
9788027722785.0,2024-04-01 14:35:32,Tenkrát v Texasu by Jan Hlubek,3.0,1.0,0.0,"February 7, 2024",,,,,
9788090908000.0,2024-04-01 14:35:48,Jeden o koze… Sloupky nejen o překladu by Alice Flemrová,5.0,3.0,0.0,"January 1, 2023",,,,,
9788075212160.0,2024-04-01 14:35:56,Puma M by Kristina Láníková,4.44,9.0,0.0,"November 23, 2023",,,,,
9788075212214.0,2024-04-01 14:35:59,Básně by Petr Borkovec,0.0,0.0,0.0,"January 1, 2023",,,,,
9788027801589.0,2024-04-01 14:36:06,"Magická swingers party (Tomáš Kosek, #1-4) by František Kotleta",4.0,2.0,0.0,"December 7, 2023",,,,,
9788088488743.0,2024-04-01 14:36:09,Kam odcházejí sny by Petra Fido,4.25,4.0,2.0,"November 14, 2023",,,,,
9788075089502.0,2024-04-01 14:36:15,Pod křídly Velkého krkavce by Ondřej Pivoda,0.0,0.0,0.0,"December 1, 2023",,,,,
9788075089519.0,2024-04-01 14:36:20,Cesta hadí kánoe: Mýty a legendy Jižní Ameriky by Ondřej Pivoda,0.0,0.0,0.0,"January 1, 2023",,,,,
9788024295787.0,2024-04-01 14:36:32,I minuta bez tebe je dlouhá by Alena Mornštajnová,3.75,4.0,0.0,"February 1, 2024",,,,,
9788024296159.0,2024-04-01 14:36:35,TMBooK 2023 by TMBK,3.5,2.0,0.0,"January 1, 2023",,,,,
9788072157143.0,2024-04-01 14:36:39,"V říši snů aneb Lyrika, epika a motyka Miroslava Ptáčka by Miroslav Ptáček",0.0,0.0,0.0,"January 1, 2023",,,,,
9788090820548.0,2024-04-01 14:36:44,Melancholic Rodeo by Michaela Fenkl,2.0,1.0,0.0,"January 1, 2023",,,,,
9788088456179.0,2024-04-01 14:36:54,Prarady a jiné písně by Pavel Novotný,3.0,1.0,0.0,"January 1, 2023",,,,,
9788088635451.0,2024-04-01 14:37:00,Vymazlené vraždy 3 by Milan Skála,5.0,1.0,1.0,"November 27, 2023",,,,,
9788076455146.0,2024-04-01 14:37:07,Hory dávají chléb: Zlomek kroniky hor by Miloš Gerstner,3.0,1.0,0.0,"January 1, 2023",,,,,
9788024295527.0,2024-04-01 14:37:16,Neonová cizinka by Filip Klouda,4.0,4.0,1.0,"January 18, 2024",,,,,
9788082450296.0,2024-04-01 14:37:19,V severnom vetre čítaš správy ďaleké. Staroegyptská ľúbostná poézia by Martin Odler,4.5,2.0,0.0,"January 1, 2023",,,,,
9788027913114.0,2024-04-01 14:37:24,Poslední zvonění pro vraha by Jana Hrabovská,3.0,1.0,1.0,"January 1, 2024",,,,,
9788024952826.0,2024-04-01 14:37:36,"Vraždy na Grabštejně (Případy Vincenta Hory, #1) by David Glockner",0.0,0.0,0.0,"January 1, 2024",,,,,
9788075465184.0,2024-04-01 14:37:43,"Ano, pane Božský by Lucie Srňánková",4.67,6.0,3.0,"January 1, 2024",,,,,
9788024295947.0,2024-04-01 14:37:46,Někdo z nás by Kristýna Trpková,3.56,16.0,3.0,"March 1, 2024",,,,,
9788024295893.0,2024-04-01 14:38:00,Šťastně až na věky by Jana Počtová,5.0,1.0,1.0,"February 1, 2024",,,,,
9788090910102.0,2024-04-01 14:38:05,Jedna k jedný by Jakub Guman,2.5,2.0,1.0,"January 1, 2024",,,,,
9788025743126.0,2024-04-01 14:38:11,"Náraz, Prales (Trujkunt, #6) by Petr Sagitarius",3.0,6.0,0.0,"January 1, 2024",,,,,
9788027913084.0,2024-04-01 14:38:13,Panoptikum pana Perkinse by Ilona Dobrovolná,5.0,2.0,1.0,"February 26, 2024",,,,,
9788076912854.0,2024-04-01 14:38:25,Sci-fi povídky z Jesenicka by Tomáš Neuwirth,0.0,0.0,0.0,"February 15, 2024",,,,,
9788026451174.0,2024-04-01 14:40:55,Bestie v uniformě by Lukáš Křišťan,4.0,3.0,1.0,"February 19, 2024",,,,,
9788025366417.0,2024-04-01 14:41:00,Znamení Padlých by Michal Sirotek,5.0,1.0,0.0,"February 22, 2024",,,,,
9788026726111.0,2024-04-01 14:41:07,Tichá pošta by Tereza Herzogová,4.33,3.0,1.0,"February 22, 2024",,,,,
9788075885760.0,2024-04-01 14:41:15,"V jámě lvové (UTSS Salamis, #5) by Jakub Mařík",3.2,5.0,1.0,"March 4, 2024",,,,,
9788075885722.0,2024-04-01 14:41:20,"Láska, smrt a všechno zlý by Martin Paytok",4.38,8.0,1.0,"March 4, 2024",,,,,
9788076374638.0,2024-04-01 14:41:53,Letnice by Miroslav Hlaučo,4.25,4.0,0.0,"January 1, 2024",,,,,
9788073255817.0,2024-04-01 14:41:57,Evangelium podle Bohumila Hrabala by Pavel Hošek,5.0,1.0,0.0,"January 1, 2024",,,,,
9788027520091.0,2024-04-01 14:42:10,Těžké duše by Iva Hadj Moussa,3.71,7.0,1.0,"February 21, 2024",,,,,
9788027519552.0,2024-04-01 14:42:12,Tropické noci by Jakub Fránek,5.0,1.0,0.0,"March 28, 2024",,,,,
9788027520138.0,2024-04-01 14:42:15,"Nejasné hranice (Cyklus Kchrat, #1) by Marie Domská",0.0,0.0,0.0,"March 28, 2024",,,,,
9788088635536.0,2024-04-01 14:42:22,Program Nosferatu by Miroslav Pech,3.75,4.0,1.0,"February 26, 2024",,,,,
9788088635505.0,2024-04-01 14:42:25,Bezejmenná touha by Honza Vojtíšek,0.0,0.0,0.0,"February 26, 2024",,,,,
9788074435072.0,2024-04-01 14:42:44,Až pleskne brok by Ján Sedal,0.0,0.0,0.0,"March 20, 2024",,,,,
9788090878501.0,2024-04-01 14:42:48,Vina a trest by Veronika Martinková,0.0,0.0,0.0,"January 1, 2023",,,,,
9788027801336.0,2024-04-01 14:43:07,Práh: Mezi půlnocí a ďáblem by Petr  Urban,0.0,0.0,0.0,"March 20, 2024",,,,,
9788074504389.0,2024-04-01 14:43:31,Kříž z kamene by Oldřich Selucký,0.0,0.0,0.0,"May 1, 2023",,,,,
9781912697786.0,2024-04-01 14:43:39,The Book of Prague by Ivana Myšková,3.91,11.0,3.0,"July 13, 2023",,,,,
9788024950266.0,2024-04-01 14:44:37,Ostrov by Rudolf Havlík,3.17,6.0,2.0,"February 1, 2023",,,,,
9788024284439.0,2024-04-01 14:44:43,"Vodní hrob (Novinář Terence, #7) by Martin Goffa",3.31,13.0,1.0,"January 6, 2023",,,,,
9788076616721.0,2024-04-01 14:45:02,Převzetí by Vojtěch Záleský,3.42,26.0,11.0,"March 20, 2023",,,,,
9788027515264.0,2024-04-01 14:45:05,Násilí by Alexander Staffa,2.67,3.0,1.0,"February 28, 2023",,,,,
9788027138166.0,2024-04-01 14:45:08,Zbabělci a vrazi by Jakub Zachrdla,5.0,1.0,0.0,"January 1, 2023",,,,,
9788027907922.0,2024-04-01 14:45:11,Zásnubní prsten by Vlastimil Vondruška,3.81,16.0,1.0,"January 1, 2023",,,,,
9788027907915.0,2024-04-01 14:45:14,Z kamene a z vápna by Martin Nesměrák,2.5,2.0,0.0,"January 1, 2023",,,,,
9788027800537.0,2024-04-01 14:45:19,Azhareida - Bitva o Gelidor by Tomáš Petrásek,3.67,15.0,7.0,"March 9, 2023",,,,,
9788024287478.0,2024-04-01 14:45:22,Zlé časy by Michal Březina,3.0,3.0,2.0,"February 1, 2023",,,,,
9788027139927.0,2024-04-01 14:45:25,"Tanec za odpuštění (Hřiště lásky, #2) by M.K.  Hardy",4.15,73.0,16.0,"February 6, 2023",,,,,
9788076616769.0,2024-04-01 14:45:30,Zvonkohra by Eliška Václavíková,4.4,253.0,43.0,"February 20, 2023",,,,,
9788026724278.0,2024-04-01 14:45:34,Příběh akvamarínu by Miriam Blahová,4.3,27.0,8.0,"February 16, 2023",,,,,
9788026446101.0,2024-04-01 14:45:38,Past na sňatkového podvodníka by Martina Boučková,4.2,5.0,1.0,"February 16, 2023",,,,,
9788075884251.0,2024-04-01 14:45:41,V mrtvé zóně (UTSS Salamis #4) by Jakub Mařík,3.94,47.0,6.0,"March 6, 2023",,,,,
9788075884213.0,2024-04-01 14:45:46,"Železné srdce (Kroniky o Haraldovi, #2) by Martin Sládek",4.0,1.0,0.0,"February 27, 2023",,,,,
9788026724230.0,2024-04-01 14:45:49,Vodník by Tereza Bartošová,4.02,55.0,12.0,"February 9, 2023",,,,,
9788027515400.0,2024-04-01 14:45:53,U severní zdi by Petra Klabouchová,4.71,312.0,43.0,"March 1, 2023",,,,,
9788027137855.0,2024-04-01 14:46:00,Konzultant by Antonín Mazáč,4.36,11.0,2.0,"January 1, 2023",,,,,
9788076832947.0,2024-04-01 14:46:04,Jiné místo by Kateřina Karolová,3.49,112.0,21.0,"January 1, 2023",,,,,
9788026446118.0,2024-04-01 14:46:07,Deníček Camille G: Spešl by Camille G,3.0,3.0,1.0,"January 1, 2023",,,,,
9788027714452.0,2024-04-01 14:46:10,Buď hodná by Irena Piloušková,3.89,19.0,5.0,"March 8, 2023",,,,,
9788076338630.0,2024-04-01 14:46:13,Ohnivá stopa by Karel Cubeca,3.25,4.0,0.0,"January 1, 2023",,,,,
9788026724285.0,2024-04-01 14:46:16,Deník Věrky Kohnové by Jana Poncarová,4.07,42.0,8.0,"February 23, 2023",,,,,
9788026445456.0,2024-04-01 14:46:20,Polistopad by Tomáš  Miklica,2.5,4.0,2.0,"January 30, 2023",,,,,
9788027907823.0,2024-04-01 14:46:27,Rozbité světy by Markéta Prášková,4.44,18.0,4.0,"February 28, 2023",,,,,
9788027907830.0,2024-04-01 14:46:31,"Se džbánem pro vodu (Martin Stein, #2) by Marie Horová",3.67,6.0,0.0,"January 1, 2023",,,,,
9788027907847.0,2024-04-01 14:46:34,Vyplavená smrt by Tomáš Klimek,1.0,2.0,2.0,"January 1, 2023",,,,,
9788026724599.0,2024-04-01 14:46:36,Vraní oko by Michaela Klevisová,4.24,218.0,17.0,"March 28, 2023",,,,,
9788026724421.0,2024-04-01 14:46:42,Pražačka na vsi by Soňa Paleta,2.92,13.0,2.0,"March 21, 2023",,,,,
9788024950259.0,2024-04-01 14:46:45,V pasti by Klára Janečková,3.17,6.0,1.0,"February 1, 2023",,,,,
9788027714117.0,2024-04-01 14:46:49,Smrková Tišina by Kristýna Sládečková,2.78,9.0,2.0,"January 1, 2023",,,,,
9788075884091.0,2024-04-01 14:46:55,Stříbrný měsíc by Ondřej S. Nečas,3.5,8.0,1.0,"January 1, 2023",,,,,
9788024286808.0,2024-04-01 14:46:58,Rodiny a rodinky by Alena Mornštajnová,3.3,10.0,0.0,"January 1, 2023",,,,,
9788020721532.0,2024-04-01 14:47:01,Červený obr by Tereza Bínová,3.62,13.0,1.0,"January 1, 2023",,,,,
9788024950143.0,2024-04-01 14:47:04,Vesničanka by Mirka Skočílková,3.69,16.0,0.0,"February 1, 2023",,,,,
9788027908172.0,2024-04-01 14:47:13,Podívej se podruhé... by Dagmar Digma Čechová,3.5,8.0,1.0,"January 1, 2023",,,,,
9788027907731.0,2024-04-01 14:47:16,Odsouzen k smrti by Veronika Martinková,3.8,5.0,1.0,"January 1, 2023",,,,,
9788027907717.0,2024-04-01 14:47:19,Koniáš kontra Špork by Jiří Dobrylovský,3.5,2.0,0.0,"January 1, 2023",,,,,
9788074754357.0,2024-04-01 14:47:21,Nevěsta na útěku by Alexander Stainforth,5.0,1.0,1.0,"January 1, 2023",,,,,
9788024288840.0,2024-04-01 14:50:38,Když umřel Bowie by Andrea Rourke,3.67,12.0,0.0,"April 25, 2023",,,,,
9788027715008.0,2024-04-01 14:50:47,Proměna by David Věrný,4.5,4.0,2.0,"January 1, 2023",,,,,
9788075304186.0,2024-04-01 14:50:50,Fragmenty devoluce by Tomáš Král,4.0,1.0,0.0,"January 1, 2023",,,,,
9788027801121.0,2024-04-01 14:51:02,"Hon (Tanec papírových draků, #2) by Petr Brožovský",4.0,12.0,4.0,"April 30, 2023",,,,,
9788027801169.0,2024-04-01 14:51:05,Hlubiny města by Kristýna Sněgoňová,3.95,37.0,12.0,"January 1, 2023",,,,,
9788074565359.0,2024-04-01 14:51:10,Hrdinové českých zemí by Jan Kotouč,3.5,10.0,1.0,"January 1, 2023",,,,,
9788024287348.0,2024-04-01 14:51:13,Déjà vu by David Urban,3.4,10.0,0.0,"January 1, 2023",,,,,
9788024950211.0,2024-04-01 14:51:22,Co zpívá Sojka by Lenka Poláčková,3.75,8.0,1.0,"January 1, 2023",,,,,
9788024950242.0,2024-04-01 14:51:27,Někdy je potřeba prohodit role by Eva Vychodilová,4.14,7.0,0.0,"January 1, 2023",,,,,
9788090809161.0,2024-04-01 14:51:47,Přenašeči závěsů by Ondřej L. Hrabal,4.0,5.0,0.0,"March 1, 2023",,,,,
9788024949949.0,2024-04-01 14:51:50,Návrat nežádoucí by Lenka Potůčková,3.8,10.0,0.0,"March 1, 2023",,,,,
9788076911000.0,2024-04-01 14:51:57,"Hradní intrikáři (Bohemian Royals, #2) by Lena Valenová",4.17,18.0,5.0,"April 24, 2023",,,,,
9788076509986.0,2024-04-01 14:52:02,Pomíjivost by Tereza Marková,3.75,32.0,7.0,"April 17, 2023",,,,,
9788076509535.0,2024-04-01 14:52:05,Šalvěj a Meruňka by Jana Musálková Jeckelová,0.0,0.0,0.0,"May 15, 2023",,,,,
9788026724919.0,2024-04-01 14:52:08,"Kde jsi, když nejsi by Radka Třeštíková",3.84,532.0,52.0,"June 1, 2023",,,,,
9788020461391.0,2024-04-01 14:52:17,Deník tramvajačky by Karolína Hubková,3.59,17.0,2.0,"May 1, 2023",,,,,
9788020615190.0,2024-04-01 14:52:20,Klekánice by Tereza Bartošová,3.57,28.0,5.0,"January 1, 2023",,,,,
9788076373402.0,2024-04-01 14:52:26,Karneval zvířat by Zuzana Dostálová,3.58,86.0,10.0,"January 1, 2023",,,,,
9788076617032.0,2024-04-01 14:52:35,Poslední člověk na planetě Zemi by Denisa Černá,4.08,24.0,7.0,"May 1, 2023",,,,,
9788027137756.0,2024-04-01 14:52:42,Řecké štěstí by Kateřina Panou,4.0,21.0,5.0,"April 13, 2023",,,,,
9788088243786.0,2024-04-01 14:52:54,Zánik městečka Olšiny by Jaroslav Havlíček,4.0,3.0,2.0,"January 1, 2023",,,,,
9788090876422.0,2024-04-01 14:52:57,Nebe a dudy by Slavomír Kudláček,3.0,1.0,0.0,"January 1, 2023",,,,,
9788074655791.0,2024-04-01 14:53:08,Česká fonická poezie by Pavel Novotný,0.0,0.0,0.0,"January 1, 2023",,,,,
9788072444892.0,2024-04-01 14:53:20,Učitelka angličtiny by Magda Váňová,3.67,6.0,0.0,"February 24, 2023",,,,,
9788024284385.0,2024-04-01 14:53:26,Vlastní zákon by Dalibor Boubín,0.0,0.0,0.0,"April 11, 2023",,,,,
9788088067733.0,2024-04-01 14:53:35,V pekle jsme všichni Hébert by Madla Pospíšilová Karasová,4.33,18.0,4.0,"February 27, 2023",,,,,
9788076509528.0,2024-04-01 14:53:39,Dominik lže! by Patrik Madle,0.0,0.0,0.0,"March 24, 2023",,,,,
9788026724636.0,2024-04-01 14:53:44,Na plný koule by Petra Klabouchová,3.33,3.0,1.0,"January 1, 2023",,,,,
9788026511151.0,2024-04-01 14:53:46,Sundat se jak fénix by Martina Babišová,3.64,11.0,2.0,"March 16, 2023",,,,,
9788076617261.0,2024-04-01 14:53:49,Jsme nevyhnutelní (Navždycky #4) by Nofreeusernames,4.03,507.0,81.0,"May 8, 2023",,,,,
9788088488293.0,2024-04-01 14:53:54,Káva každé půlnoci by Theresa Black,4.28,36.0,11.0,"January 1, 2023",,,,,
9788026724551.0,2024-04-01 14:53:57,Josefíně všichni lžou by Kateřina Pantovič,3.9,242.0,16.0,"March 28, 2023",,,,,
9788076373389.0,2024-04-01 14:54:08,Ekstase by Jakub Šponer,3.91,45.0,3.0,"February 1, 2023",,,,,
9788074229350.0,2024-04-01 14:54:15,Severka by Nina Špitálníková,4.52,615.0,49.0,"September 22, 2023",,,,,
9788075304131.0,2024-04-01 14:54:26,Země pod nohama (road poem) by Slavomír Kudláček,4.0,1.0,0.0,"January 1, 2023",,,,,
9788024286136.0,2024-04-01 14:54:29,Vetřelec by Kristýna Trpková,4.11,100.0,7.0,"March 1, 2023",,,,,
9788088268734.0,2024-04-01 14:54:33,Pstruh je nehybný by Roman Szpuk,4.0,1.0,0.0,"January 1, 2023",,,,,
9788088378198.0,2024-04-01 14:54:39,Stříbrný kouzelník by Jindřich Mann,3.75,12.0,0.0,"January 1, 2023",,,,,
9788088482093.0,2024-04-01 14:57:06,Tvrdá data by Martin Trdla,4.0,1.0,0.0,"January 1, 2023",,,,,
9788088482116.0,2024-04-01 14:57:09,Tak akorát čas jít domů by Xerodoth Sigmius,0.0,0.0,0.0,"January 1, 2023",,,,,
9788027515615.0,2024-04-01 14:57:18,Srpny by Jakub Stanjura,4.33,936.0,110.0,"May 23, 2023",,,,,
9788074433986.0,2024-04-01 14:57:25,Sebrané básně IV by Petr Král,5.0,1.0,0.0,"January 1, 2023",,,,,
9788074434600.0,2024-04-01 14:59:40,Démonoskopie by Ondřej Kyas,4.2,5.0,1.0,"January 1, 2023",,,,,
9788027515516.0,2024-04-01 14:59:43,"Lampář, lodivodka a kluk z továrny na slzy by Kateřina Havlíková",3.83,29.0,9.0,"April 1, 2023",,,,,
9788027515950.0,2024-04-01 14:59:47,Hezké počasí by Radek Štěpánek,4.1,10.0,2.0,"January 1, 2023",,,,,
9788027514281.0,2024-04-01 14:59:54,Tajný život domorodců by Jan Kholl,3.67,6.0,1.0,"January 1, 2023",,,,,
9788026446385.0,2024-04-01 15:00:04,K(n)oření života by Miloš Knor,1.0,2.0,1.0,"March 2, 2023",,,,,
9788027514502.0,2024-04-01 15:00:15,Doba chemlonová by Jaromír Marek,3.38,16.0,2.0,"January 1, 2023",,,,,
9788027515608.0,2024-04-01 15:00:21,Schrödingerův hotel by Stanislav Beran,3.36,11.0,1.0,"April 5, 2023",,,,,
9788072278879.0,2024-04-01 15:00:23,Zuta a svlečena by Milan Ohnisko,4.5,4.0,0.0,"January 1, 2023",,,,,
9788076910010.0,2024-04-01 15:00:32,Zoufalky aneb Rande jak cyp by Ivana Hlubinková Kožmínová,4.0,2.0,1.0,"January 30, 2023",,,,,
9788076900363.0,2024-04-01 15:00:45,Švank-mayers Bilderlexikon by Jan Švankmajer,2.0,1.0,0.0,"January 1, 2023",,,,,
9788072605569.0,2024-04-01 15:00:55,S prominutím řečeno by Michael Žantovský,4.05,22.0,4.0,"January 1, 2023",,,,,
9788073358495.0,2024-04-01 15:00:57,"Tam, kde nejsi by Lenka Sadílková",3.2,5.0,0.0,"March 1, 2023",,,,,
9788025741467.0,2024-04-01 15:01:00,Jak jsem rodila indiánského syna z kmene Čerokí by Danka Štoflová,4.47,30.0,8.0,"January 1, 2023",,,,,
9788025741306.0,2024-04-01 15:01:11,Tam uvnitř něco je by Tomáš Peřina,4.75,4.0,0.0,"January 1, 2023",,,,,
9788025740927.0,2024-04-01 15:01:14,Kateřina v říši kimči by Kateřina Kang,4.18,87.0,9.0,"January 1, 2023",,,,,
9788076508538.0,2024-04-01 15:01:17,S malou pomocí přátel by Jan Švancara,3.95,19.0,6.0,"February 13, 2023",,,,,
9788076509412.0,2024-04-01 15:01:32,Vraždy na Dvojce by Ondřej Fanta,4.33,3.0,0.0,"January 1, 2023",,,,,
9788076900370.0,2024-04-01 15:01:34,Úzkost je rozkoš I/II: …s posvátným hrncem na hlavě by Karel Šebek,5.0,2.0,0.0,"January 1, 2023",,,,,
9788076509832.0,2024-04-01 15:01:45,"Všechno, co jsem zapomněla by Adéla Chrástecká",3.83,6.0,1.0,"January 30, 2023",,,,,
9788076508934.0,2024-04-01 15:01:54,Sídliště Svět by Iva Kokinopulosová,4.25,16.0,5.0,"January 30, 2023",,,,,
9788074762666.0,2024-04-01 15:02:08,Úterní poledne by Tomáš Král,4.0,1.0,0.0,"January 1, 2023",,,,,
9788024288550.0,2024-04-01 15:02:25,Těla by Klára Vlasáková,3.98,724.0,67.0,"January 1, 2023",,,,,
9788027908097.0,2024-04-01 15:02:39,Sudetský dům II by Štěpán Javůrek,4.19,81.0,6.0,"January 1, 2023",,,,,
9788027908066.0,2024-04-01 15:02:42,Na králův příkaz (Ondřej z Rohatce #3) by František Niedl,3.91,22.0,2.0,"March 5, 2023",,,,,
9788027908103.0,2024-04-01 15:02:53,Tajemství by Pavel   Kohout,4.0,1.0,1.0,"January 1, 2023",,,,,
9788027907908.0,2024-04-01 15:03:01,Večírek s hořkým koncem by Veronika Černucká,4.0,2.0,0.0,"January 1, 2023",,,,,
9788027907977.0,2024-04-01 15:03:05,Možná už zítra by Šárka Hieková,5.0,3.0,1.0,"January 1, 2023",,,,,
9788027908042.0,2024-04-01 15:03:09,Když se mnou půjdeš tajgou by Helena Drdlová,3.83,6.0,2.0,"January 1, 2023",,,,,
9788025740323.0,2024-04-01 15:03:12,Nejvyšší karta by Petra Hůlová,3.38,111.0,11.0,"March 1, 2023",,,,,
9788076373310.0,2024-04-01 15:03:44,Velké dějiny zemí Koruny české: Lékařství by Karel Černý,4.5,2.0,0.0,"January 1, 2023",,,,,
9788074373824.0,2024-04-01 15:04:46,Cestmír Suška: Things Outside by Cestmir Suska,0.0,0.0,0.0,"April 18, 2023",,,,,
9788072605644.0,2024-04-01 15:05:23,"Mami, miluju by Aleš Palán",4.19,43.0,6.0,"April 6, 2023",,,,,
9788028002992.0,2024-04-01 15:10:20,Mé celoživotní janáčkování: Hovory nejen o hudbě by Miloš Štedroň,0.0,0.0,0.0,"January 1, 2023",,,,,
9788027138975.0,2024-04-01 15:10:23,Pražský (k)rok Kláry Hášové by Klára Hášová,3.5,4.0,1.0,"January 1, 2023",,,,,
9788020034014.0,2024-04-01 15:10:32,Putování po Hedvábné cestě: Cesta staletími mezi Čínou a Evropou by Vladimír Liščák,5.0,1.0,0.0,"January 1, 2023",,,,,
9788011027667.0,2024-04-01 15:11:15,Na sudetských horách se nezpívá by Pavel Šuba,4.5,4.0,0.0,"January 1, 2023",,,,,
9788074655937.0,2024-04-01 15:11:37,Dějepis mezi vědou a vyprávěním by David Černín,4.0,1.0,0.0,"January 1, 2023",,,,,
9798373986052.0,2024-04-01 15:11:55,Jugando con Formas 2 (Spanish Edition) by Eduardo Duran,0.0,0.0,0.0,"January 16, 2023",,,,,
9788024652887.0,2024-04-01 15:12:43,"Bohemia's Jews and Their Nineteenth Century: Texts, Contexts, Reassessments by Jindřich Toman",0.0,0.0,0.0,"August 17, 2023",,,,,
9788024651576.0,2024-04-01 15:13:22,Zvířata a jejich lidé by Milena Lenderová,4.5,2.0,0.0,"January 1, 2023",,,,,
9788024290454.0,2024-04-01 15:13:34,Magie duchovního života by Jan Menděl,4.33,6.0,2.0,"August 1, 2023",,,,,
9788057046998.0,2024-04-01 15:14:02,"Tvorím, teda som: 200 hier a cvičení na rozvoj kreatívneho potenciálu by Katarína Baranová",0.0,0.0,0.0,"January 1, 2023",,,,,
9788074903021.0,2024-04-01 15:14:27,"Firma jsou lidé, lidé jsou síla! by Petr Kmošek",5.0,1.0,0.0,"June 21, 2023",,,,,
9788076018334.0,2024-04-01 15:15:07,"O Vinohradech, kdysi královských by Hana Lamková",0.0,0.0,0.0,"August 21, 2023",,,,,
9788074135729.0,2024-04-01 15:15:12,Pište čtivě a srozumitelně: Šílení korektoři o stylistice a plain language by Dalibor Behún,5.0,3.0,1.0,"January 1, 2023",,,,,
9788026448563.0,2024-04-01 15:15:45,Ženy zločinu by Lucie Bechynková,3.28,58.0,10.0,"January 1, 2023",,,,,
