GR_isbn,GR_date,GR_title,GR_rating,GR_ratings_count,GR_reviews,GR_published,GR_pages,GR_format,GR_1_stars,GR_2_stars,GR_3_stars,GR_4_stars,GR_5_stars
9788027909995,2024-04-02 10:26:54,Bůh lovu by Věra Mertlíková,3.0,3.0,1.0,"January 1, 2023",,,,,,,
9788027910199,2024-04-02 10:26:58,Cejch by Zdeněk Šmíd,4.13,40.0,5.0,"January 1, 1992",,,,,,,
9788024288734,2024-04-02 10:27:11,Prokletí domu U Dvou růží by Jan  Bauer,0.0,0.0,0.0,"January 1, 2023",,,,,,,
9788075464620,2024-04-02 10:27:13,Trnitá cesta by Sarah Parsley,3.33,3.0,0.0,"January 1, 2023",,,,,,,
9788027910236,2024-04-02 10:27:18,Kdo ti píše? by Dagmar Digma Čechová,4.33,3.0,1.0,"January 1, 2023",,,,,,,
9788027910045,2024-04-02 10:27:21,smrt hraje vrhcáby by Martina Novotná,3.0,1.0,0.0,"January 1, 2023",,,,,,,
9788027910106,2024-04-02 10:27:25,Předloha pro vraždu by Eva Mašková,2.67,3.0,2.0,"January 1, 2023",,,,,,,
9788025741917,2024-04-02 10:27:35,Vilda: Příběh tančícího elegána Vildy Jakše by Dalibor Vácha,4.11,9.0,2.0,"January 1, 2023",,,,,,,
9788025741429,2024-04-02 10:27:38,Poslední kacíř by Martin Chadima,2.71,7.0,2.0,"January 1, 2023",,,,,,,
9788025741863,2024-04-02 10:27:41,Amsterodamské vigilie by Lenka Horňáková-Civade,3.4,10.0,4.0,"January 1, 2023",,,,,,,
9788025742303,2024-04-02 10:27:48,Evropanka: Historky z Polesí by Alexej Sevruk,4.0,11.0,0.0,"January 1, 2023",,,,,,,
9788088437109,2024-04-02 10:27:57,Krvavý náhrobek by Anna Beatrix Bártová,3.56,9.0,5.0,"June 1, 2023",,,,,,,
9788074565403,2024-04-02 10:28:06,Strnadův efekt by Jan Kotouč,4.36,22.0,4.0,"January 1, 2023",,,,,,,
9788025742365,2024-04-02 10:28:09,Město v mlze by Jaroslav Konáš,4.0,24.0,8.0,"January 1, 2023",,,,,,,
9788025743188,2024-04-02 10:28:13,Rváčov 2 by Džian Baban,4.25,4.0,0.0,"January 1, 2023",,,,,,,
9788082860019,2024-04-02 10:28:18,Na kolenách by Alica Cárska,3.89,37.0,9.0,"January 1, 2023",,,,,,,
9788024292342,2024-04-02 10:28:22,Zvedá se vítr by Kateřina Surmanová,3.68,92.0,15.0,"September 1, 2023",,,,,,,
9788024951706,2024-04-02 10:28:28,Italské mentolky by Marta Kučíková,3.6,5.0,2.0,"September 1, 2023",,,,,,,
9788088483502,2024-04-02 10:28:31,Psina s princem by Petra Nachtmanová,0.0,0.0,0.0,"January 1, 2023",,,,,,,
9788089550920,2024-04-02 10:28:34,Dolniaci by Ivan Habaj,3.5,2.0,0.0,"January 1, 1972",,,,,,,
9788074434976,2024-04-02 10:28:41,Hořím v kameni by Marie Jehličková,4.0,2.0,2.0,"June 1, 2023",,,,,,,
9788074434891,2024-04-02 10:28:43,Nějaké ženy a jacísi muži by Alena Zemančíková,4.0,2.0,0.0,"January 1, 2023",,,,,,,
9788090889804,2024-04-02 10:28:46,Kastelán by Maximilián Kavalír,2.0,1.0,1.0,"January 1, 2023",,,,,,,
9788088635109,2024-04-02 10:28:49,Zresetuj mě by Michal Sirotek,4.83,6.0,2.0,"June 26, 2023",,,,,,,
9788088635062,2024-04-02 10:28:52,Pomiluj smrt by Veronika Fiedlerová,4.0,13.0,1.0,"January 1, 2023",,,,,,,
9788088067993,2024-04-02 10:28:55,Sešívance: Druhý steh by Honza Vojtíšek,3.6,5.0,1.0,"January 1, 2023",,,,,,,
9788075211828,2024-04-02 10:28:59,Poslední cestopisy by Zofia Bałdyga,4.83,18.0,1.0,"January 1, 2023",,,,,,,
9788024951560,2024-04-02 10:29:06,Perly v botě by Jakub Kohák,0.0,0.0,0.0,"September 1, 2023",,,,,,,
9788076624931,2024-04-02 10:29:09,"Kniha, kterou posypal hvězdný prach by Nora Eckhardtová",3.52,66.0,10.0,"August 1, 2023",,,,,,,
9788024951652,2024-04-02 10:29:14,Rozinky v blátě by David Jan Novotný,5.0,1.0,0.0,,,,,,,,
9788087908648,2024-04-02 10:29:19,Povyk by Božena Správcová,4.0,1.0,0.0,"January 1, 2023",,,,,,,
9788020721839,2024-04-02 10:29:21,Tchyně nemá jazyk by Kateřina Rudčenková,3.5,14.0,1.0,"September 1, 2023",,,,,,,
9788075501455,2024-04-02 10:29:26,Sidonie by Věra Pasiarová,4.0,1.0,0.0,"January 1, 2023",,,,,,,
9788074043741,2024-04-02 10:29:31,Zloděj tváří by Arnošt Vašíček,3.0,4.0,2.0,"January 1, 2023",,,,,,,
9788075211224,2024-04-02 10:29:34,Výlet do Schengenu / Můj jediný čtenář by Jonáš Hájek,3.6,5.0,2.0,"January 1, 2023",,,,,,,
9788025363850,2024-04-02 10:29:45,Trnitá kletba by Anežka Kočová,4.02,43.0,8.0,"August 31, 2023",,,,,,,
9788020721723,2024-04-02 10:29:53,Žena ve tvaru sklenice by Irena Šťastná,3.5,4.0,0.0,"January 1, 2023",,,,,,,
9788024951898,2024-04-02 10:29:56,Svatební historky aneb Jak jsem se nevdala by Lucie Macháčková,3.71,51.0,12.0,"January 1, 2023",,,,,,,
9788024292182,2024-04-02 10:30:00,Po stopách zločinů by Alena Mornštajnová,3.62,13.0,1.0,"October 1, 2023",,,,,,,
9788088488446,2024-04-02 10:30:04,Vrčící naděje by Lenka Hnátová,3.6,5.0,1.0,"January 1, 2023",,,,,,,
9788072225743,2024-04-02 10:30:06,Kriminální případy z Orlických hor 2 by Jiří Mach,3.0,1.0,0.0,"July 1, 2023",,,,,,,
9788027910137,2024-04-02 10:30:13,"Jak se do lesa volá (Martin Stein, #3) by Marie Horová",3.0,1.0,0.0,"January 1, 2023",,,,,,,
9788027722389,2024-04-02 10:30:16,Koruna otráveného stromu by Vlaďka Sacká,3.5,4.0,2.0,"January 1, 2023",,,,,,,
9788090876408,2024-04-02 10:30:19,Otevřely se dveře by Jiří Staněk,2.0,1.0,0.0,"January 1, 2023",,,,,,,
9788024951157,2024-04-02 10:30:31,Karel IV. – Vzpoura vévodů by Jaromír Jindra,0.0,0.0,0.0,"August 1, 2023",,,,,,,
9788024292724,2024-04-02 10:30:34,Zítra přijde Olah by Martin Sichinger,3.91,22.0,3.0,"September 1, 2023",,,,,,,
9788024293271,2024-04-02 10:30:48,Největší záhady zločinu by Jaroslav V. Mareš,4.25,4.0,1.0,"January 1, 2023",,,,,,,
9788024951713,2024-04-02 10:30:56,Kam jede tohle nástupiště by Iva Pekárková,3.67,9.0,2.0,"October 1, 2023",,,,,,,
9788024951577,2024-04-02 10:30:58,Bobky a fajnový koření by Zuzana Hubeňáková,3.33,3.0,1.0,"September 1, 2023",,,,,,,
9788024951256,2024-04-02 10:31:02,Anežka z Kuenringu: První po královně by Hana Parkánová-Whitton,3.0,2.0,1.0,"October 1, 2023",,,,,,,
9788074926723,2024-04-02 10:31:05,Z Babylonu do Silicon Valley a zpět? by Jan Jakub Šalomoun,4.5,2.0,1.0,"January 1, 2023",,,,,,,
9788024292885,2024-04-02 10:31:08,Srdce z ledu by Jitka Ludvíková,4.8,5.0,0.0,"October 1, 2023",,,,,,,
9788090828995,2024-04-02 10:31:18,13! by Pavel Tomeš,4.0,32.0,3.0,"January 1, 2023",,,,,,,
9788072605712,2024-04-02 10:31:22,Toyen: první dáma surrealismu by Andrea Sedláčková,4.93,15.0,2.0,"January 1, 2023",,,,,,,
9788027515967,2024-04-02 10:31:25,Zbabělí hrdinové by Simona Bohatá,3.38,8.0,0.0,"January 1, 2023",,,,,,,
9788027910182,2024-04-02 10:31:27,Sagittarius by Václav Křivanec,2.2,5.0,1.0,"January 1, 2023",,,,,,,
9788027151783,2024-04-02 10:31:29,Rty s příchutí vína by Aleš Novotný,3.81,37.0,11.0,"January 1, 2023",,,,,,,
9788027517701,2024-04-02 10:31:34,Lenochod Jimmy & jeho backup band by Pavel Bareš,4.18,109.0,24.0,"October 3, 2023",,,,,,,
9788075212153,2024-04-02 10:31:46,Zbabělé zápisky z ukrajinské války by Adéla Knapová,3.33,12.0,2.0,"January 1, 2023",,,,,,,
9788074535277,2024-04-02 10:31:50,Návrat by Kateřina Pojkarová,3.33,3.0,0.0,"January 1, 2014",,,,,,,
9788026448464,2024-04-02 10:31:53,Deníček Camille G: Troječka by Camille G,4.0,1.0,0.0,"January 1, 2023",,,,,,,
9788024951416,2024-04-02 10:31:55,Ďábelská tvář by Klára Janečková,2.67,3.0,0.0,"January 1, 2002",,,,,,,
9788088635185,2024-04-02 10:32:05,Polibek Choroby by Tom Gottwald,3.29,7.0,2.0,"July 31, 2023",,,,,,,
9788027518128,2024-04-02 10:32:13,Vyhoření by Petr Šesták,3.83,48.0,7.0,"January 1, 2023",,,,,,,
9788027518111,2024-04-02 10:32:17,Taneční hodiny dělníků dřevařského závodu by Václav Vomáčka,0.0,0.0,0.0,"January 1, 2023",,,,,,,
9788027517619,2024-04-02 10:32:19,Pláňata by Petra Dvořáková,3.84,238.0,28.0,"October 1, 2023",,,,,,,
9788027517909,2024-04-02 10:32:25,Němé duše by Jitka Ládrová,3.21,24.0,8.0,"January 1, 2023",,,,,,,
9788090829978,2024-04-02 10:32:30,Padlý anděl by Petra Kamlachová,3.67,3.0,0.0,"August 10, 2023",,,,,,,
9788027518142,2024-04-02 10:32:37,Vážný román by Pavel Zajíc,4.0,2.0,0.0,"January 1, 2023",,,,,,,
9788076374041,2024-04-02 10:32:40,Láska je kurva a jiné povídky by Petr Šabach,3.75,8.0,0.0,"October 1, 2023",,,,,,,
9788088641018,2024-04-02 10:32:43,"Rád čichám ke zvířatům, která jsi vycpala ty by Luboš Svoboda",4.14,14.0,2.0,"January 1, 2023",,,,,,,
9788027517459,2024-04-02 10:32:45,"Nekonečný krok (Koruna snů, #2) by Jan Kucin",4.33,3.0,0.0,"November 24, 2023",,,,,,,
9788076960008,2024-04-02 10:32:49,Jen jednou za věčnost by Martin Vopěnka,0.0,0.0,0.0,"January 1, 2023",,,,,,,
9788090818538,2024-04-02 10:32:52,Mezitah: Chyba lávky by Albert Maršík,0.0,0.0,0.0,"September 1, 2023",,,,,,,
9788026511854,2024-04-02 10:33:02,Náměsíční vrazi by Stanislava Veselá,4.15,41.0,3.0,"January 1, 2023",,,,,,,
9788026725114,2024-04-02 10:33:04,Kafe a chlup: Příběhy z kočičí kavárny by Michaela  Šalé,4.2,5.0,2.0,"January 1, 2023",,,,,,,
9788026449119,2024-04-02 10:33:07,Skutečné zločiny na Plzeňsku by František Müller,4.29,17.0,1.0,"September 21, 2023",,,,,,,
9788026725350,2024-04-02 10:33:10,"Devátý neznámý (Emily a komorník, #2) by Jan Gardner",3.18,11.0,2.0,"September 28, 2023",,,,,,,
9788026725220,2024-04-02 10:33:13,Hotel Atlantic by Barbora Šťastná,4.35,37.0,7.0,"January 1, 2023",,,,,,,
9788076911215,2024-04-02 10:33:18,Devatero hádek by Zuzana Koukalová,4.0,2.0,0.0,"September 25, 2023",,,,,,,
9788076910997,2024-04-02 10:33:22,Transmelancholie by Zašek,4.25,12.0,2.0,"September 11, 2023",,,,,,,
9788076910911,2024-04-02 10:33:27,Rozchodové řízení by Petr  Procházka,2.0,5.0,1.0,"September 11, 2023",,,,,,,
9788076900554,2024-04-02 10:33:32,Já papír vím o stromech… by Sona Kocianova,5.0,1.0,0.0,"January 1, 2023",,,,,,,
9788027517602,2024-04-02 10:33:38,Století na vlnách by Markéta Hejkalová,3.67,3.0,1.0,"January 1, 2023",,,,,,,
9788087720257,2024-04-02 10:33:46,"Hector (Jezdci apokalypsy, #4) by Marcy Jell",4.0,18.0,2.0,"February 1, 2024",,,,,,,
9788074434983,2024-04-02 10:33:51,Na cvičišti. Bojiště by Daniel Hradecký,4.0,8.0,3.0,"January 1, 2023",,,,,,,
9788027518043,2024-04-02 10:33:57,Transfer by Bianca Bellová,3.4,63.0,6.0,"January 1, 2023",,,,,,,
9788027724376,2024-04-02 10:34:00,Sudetenland by Leoš Kyša,3.75,252.0,37.0,"September 27, 2023",,,,,,,
9788075464798,2024-04-02 10:34:05,Můj sexy šéf by Renáta Navrátilová,2.86,7.0,1.0,"January 1, 2023",,,,,,,
9788076339651,2024-04-02 10:34:08,Poslední Přemyslovna: Vzdor a láska princezny Anežky by Melita Denková,1.0,2.0,1.0,"January 1, 2023",,,,,,,
9788024290232,2024-04-02 10:34:12,Pláč němého boha - 2. svazek by Tereza Matoušková,4.5,16.0,4.0,"September 15, 2023",,,,,,,
9788024952512,2024-04-02 10:34:20,Co tě nezabije by Aňa Geislerová,3.47,55.0,4.0,"January 1, 2023",,,,,,,
9788027720613,2024-04-02 10:34:24,Černobyl: Pád Atomgradu by Matyáš Namai,4.24,58.0,41.0,"September 20, 2023",,,,,,,
9788075513045,2024-04-02 10:34:29,Wavesbury: Romance pod gilotinou by David Návara,4.0,1.0,0.0,"August 21, 2023",,,,,,,
9788024294094,2024-04-02 10:34:35,"Milost, pane prezidente by Josef Klíma",2.67,3.0,1.0,"November 1, 2023",,,,,,,
9788088436096,2024-04-02 10:34:38,Dvě prázdná místa by Zuzana Holčíková,3.71,7.0,1.0,"January 1, 2023",,,,,,,
9788027904709,2024-04-02 10:34:41,Dvojitý šach by Jan Michl,4.0,1.0,0.0,"January 1, 2023",,,,,,,
9788024952246,2024-04-02 10:34:44,Rozmarná Anglie aneb Nikdy není tak zle by Alena Damijo,5.0,2.0,0.0,"January 1, 2023",,,,,,,
9788027801299,2024-04-02 10:34:48,Likvidátor by Honza Slívka,4.22,9.0,1.0,"August 23, 2023",,,,,,,
9788026725442,2024-04-02 10:35:08,Krutý měsíc by Jana Jašová,4.45,22.0,2.0,"November 2, 2023",,,,,,,
9788027801329,2024-04-02 10:35:13,Mirzova vize by Josef Pecinovský,3.61,18.0,2.0,"August 25, 2023",,,,,,,
9788076625372,2024-04-02 10:35:16,Most špionů aneb má cesta z pekla ke svobodě by Jaroslav Javorský,4.0,1.0,0.0,"October 16, 2023",,,,,,,
9788026449591,2024-04-02 10:35:19,Neodpovídej... by Lucie Bechynková,2.94,151.0,27.0,"October 19, 2023",,,,,,,
9788024292847,2024-04-02 10:35:24,"Fialky, tajemství a jiné povídky by Daniela Fischerová",4.22,9.0,2.0,"September 1, 2023",,,,,,,
9788090795358,2024-04-02 10:35:28,Mýtinami by Klára Krásenská,4.55,11.0,0.0,"January 1, 2023",,,,,,,
9788076373983,2024-04-02 10:35:31,Přístav by Magdalena Rejžková,3.39,23.0,3.0,"September 1, 2023",,,,,,,
9788076374010,2024-04-02 10:35:34,Neviditelné řemeslo: Tajemství redakční práce by Jakub Sedláček,4.33,21.0,1.0,"October 1, 2023",,,,,,,
9788076374003,2024-04-02 10:35:39,Fosilie by Michal Kašpárek,4.14,319.0,36.0,"September 20, 2023",,,,,,,
9788075304391,2024-04-02 10:35:44,Vulturnus by Ewald Murrer,5.0,1.0,0.0,"January 1, 2023",,,,,,,
9788076018723,2024-04-02 10:35:53,Zapomenutá by Jiří Klečka,3.62,13.0,4.0,"October 23, 2023",,,,,,,
9788076373990,2024-04-02 10:36:03,Rozložíš paměť by Marek Torčík,4.43,301.0,39.0,"October 25, 2023",,,,,,,
9788090818859,2024-04-02 10:36:08,V šedi by Milada Střítezská,5.0,3.0,1.0,"January 1, 2023",,,,,,,
9788090818583,2024-04-02 10:36:13,Prázdniny by Tomáš  Staněk,3.67,6.0,2.0,"June 1, 2021",,,,,,,
9788024952352,2024-04-02 10:36:18,Syn draka by Kristýna Freiová,1.0,1.0,1.0,"November 1, 2023",,,,,,,
9788024294148,2024-04-02 10:36:20,Octobriana by Marek Berger,4.0,1.0,0.0,"January 1, 2023",,,,,,,
9788088428329,2024-04-02 10:36:23,Vánoční povídky ze Šumavy by Karel Klostermann,4.0,1.0,1.0,"January 1, 2023",,,,,,,
9788076111226,2024-04-02 10:36:26,Gazely by Patrik Hartl,3.75,338.0,21.0,"October 13, 2023",,,,,,,
9788027909902,2024-04-02 10:36:32,"Probuzená šelma (Michal Dabert, #6) by František Niedl",4.0,2.0,0.0,"January 1, 2023",,,,,,,
9788024294124,2024-04-02 10:36:37,Římská jízda by Jan Drbohlav,2.5,2.0,1.0,"November 1, 2023",,,,,,,
9788075885142,2024-04-02 10:36:50,"Brutální béčkový masakr (Stará béčková legenda, #2) by Shigor Birdman",4.11,9.0,2.0,"September 18, 2023",,,,,,,
9788088488545,2024-04-02 10:36:55,Sto skořápek podruhé by Pavel Skořepa,4.33,3.0,2.0,"January 1, 2023",,,,,,,
9788074655999,2024-04-02 10:37:00,Voňavka by Robert Wudy,4.0,1.0,0.0,"January 1, 2023",,,,,,,
9788086814094,2024-04-02 10:37:12,Písně kosmické by Jan Neruda,3.74,239.0,8.0,"January 1, 1918",,,,,,,
9788072444977,2024-04-02 10:37:21,První král by Ludmila Vaňková,5.0,1.0,0.0,"January 1, 2023",,,,,,,
9788011034887,2024-04-02 10:37:32,Formulista by Michaela Schmiedlová,4.19,73.0,16.0,"September 18, 2023",,,,,,,
9788075304407,2024-04-02 10:37:38,Pozastavené stmívání by Stanislav Dvorský,4.0,3.0,1.0,"January 1, 2023",,,,,,,
9788076950283,2024-04-02 10:37:42,Paní na Svojanově: Láska pevnější než kámen by Jaroslava Černá,1.0,2.0,2.0,"January 1, 2023",,,,,,,
9788027724017,2024-04-02 10:37:50,Gump - Jsme dvojka by Filip Rožek,4.38,32.0,4.0,"January 1, 2023",,,,,,,
9788074565441,2024-04-02 10:37:54,"Bílá jako sůl (Poslední velkoměsto, #5) by Vladimír Šlechta",4.33,6.0,0.0,"September 1, 2023",,,,,,,
9788088482178,2024-04-02 10:37:57,"Orfee, by Dominik Melichar",5.0,1.0,0.0,"January 1, 2023",,,,,,,
9788024952291,2024-04-02 10:38:02,Věci mezi lidmi a byty by David Budai,5.0,1.0,1.0,"October 1, 2023",,,,,,,
9788074565489,2024-04-02 10:38:09,Necrobox by Petr Heteša,3.8,5.0,3.0,"September 1, 2023",,,,,,,
9788011033576,2024-04-02 10:38:12,Sedmá vražda by Miroslav Skačáni,0.0,0.0,0.0,"January 1, 2023",,,,,,,
9788027606566,2024-04-02 10:38:15,"Případ ambiciózního démona (Mýtoversum, #1) by Martina Eretová",4.0,6.0,3.0,"October 27, 2023",,,,,,,
9788027151981,2024-04-02 10:38:21,Četi nejsou by Zdeněk Svěrák,3.2,5.0,1.0,"October 18, 2023",,,,,,,
9788027130658,2024-04-02 10:38:25,Praha v proměnách času by Petr Sojka,4.0,1.0,0.0,"October 26, 2023",,,,,,,
9788011035594,2024-04-02 10:38:29,Ztracenné by Michelle Losekoot,4.19,138.0,22.0,"January 1, 2023",,,,,,,
9788027722976,2024-04-02 10:38:37,Prokletá Mimzie by Tess M. Puffrová,4.7,10.0,2.0,"November 25, 2023",,,,,,,
9788074763106,2024-04-02 10:38:43,1492: Dobytí Granady by Lukáš Zárybnický,4.67,3.0,1.0,"January 1, 2023",,,,,,,
9788072157099,2024-04-02 10:38:46,Knihy básní by Vladimíra Čerepková,3.0,1.0,0.0,"January 1, 2023",,,,,,,
9788088437147,2024-04-02 10:38:58,Velký průšvih by Anna Beatrix Bártová,4.0,2.0,0.0,"January 1, 2023",,,,,,,
9788088363385,2024-04-02 10:39:05,Gaslighter by Markéta Harasimová,3.0,1.0,0.0,"January 1, 2023",,,,,,,
9788088483618,2024-04-02 10:39:16,Rozcestí osudu by Emilly Ross,4.17,12.0,5.0,"January 1, 2023",,,,,,,
9788089550944,2024-04-02 10:39:21,Magus by Kamil Zbruž,1.0,1.0,0.0,"January 1, 2023",,,,,,,
9788088378365,2024-04-02 10:39:33,Strastiplná robotí existence by Taťána Rubášová,4.6,5.0,1.0,"October 1, 2023",,,,,,,
9788020721877,2024-04-02 10:39:40,"Tiše, aby nás neslyšel… by Ondřej Macura",5.0,2.0,0.0,"October 30, 2023",,,,,,,
9788088406679,2024-04-02 10:39:42,Hodina dějepichu by Jan Studnička,4.57,14.0,2.0,"January 1, 2023",,,,,,,
9788076661059,2024-04-02 10:39:53,Zefkovo probuzení aneb splíny (v) budoucnosti by Marek   Müller,3.0,2.0,1.0,"January 1, 2023",,,,,,,
9788090880542,2024-04-02 10:39:56,Příběhy z Orlických hor v komiksech by Radek Drahný,3.0,1.0,0.0,"January 1, 2023",,,,,,,
9788088411246,2024-04-02 10:39:58,Hella by Alena Machoninová,3.5,10.0,1.0,"January 1, 2023",,,,,,,
9788088467816,2024-04-02 10:40:03,Balada pro Emily by Jarmila Stráníková,3.8,15.0,4.0,"October 21, 2023",,,,,,,
9788076950535,2024-04-02 10:40:22,Obchodníci s dětmi by Hana Hindráková,3.0,1.0,0.0,"January 1, 2023",,,,,,,
9788027150380,2024-04-02 10:40:27,Malé tečky světla by Zuzana Švédová,5.0,1.0,0.0,"November 20, 2023",,,,,,,
9788027139989,2024-04-02 10:40:30,Třicátý kilometr by Kateřina Dubská,2.5,4.0,0.0,"November 13, 2023",,,,,,,
9788027151448,2024-04-02 10:40:33,Božské Hamižnice  (#6 Morgavsa & Morgana) by Petr Kopl,4.5,2.0,0.0,"January 1, 2024",,,,,,,
9788088346258,2024-04-02 10:40:38,Lionet & jiné podivné případy by Jana Šouflová,4.2,5.0,1.0,"October 13, 2023",,,,,,,
9788087569504,2024-04-02 10:40:52,"Světská mafie (Polosvět, #2) by Jaroslav Kmenta",4.0,1.0,0.0,"January 1, 2023",,,,,,,
9788027801404,2024-04-02 10:40:57,Temné radosti predátorů by Viktorín Šulc,5.0,1.0,0.0,"October 18, 2023",,,,,,,
9788027801510,2024-04-02 10:41:10,Krev pro divoženku by Kristýna Sněgoňová,4.16,45.0,12.0,"November 9, 2023",,,,,,,
9788076560741,2024-04-02 10:41:16,"Námořník továrníkem (Povolání Volman, #2) by Petra Braunová",4.0,1.0,0.0,"January 1, 2023",,,,,,,
9788087908723,2024-04-02 10:41:22,Dokumenty by Kamil Bouška,4.67,3.0,0.0,"January 1, 2023",,,,,,,
9788075885395,2024-04-02 10:41:47,Kdo má pod čepicí a jiné povídky by Marie Rejfová,4.0,11.0,2.0,"October 30, 2023",,,,,,,
9788026725947,2024-04-02 10:41:50,Rande by Halina Pawlowská,3.5,4.0,0.0,"November 9, 2023",,,,,,,
9788090875968,2024-04-02 10:41:53,Bohumil by Veronika Hájek Hurdová,4.0,15.0,0.0,"January 1, 2023",,,,,,,
9788088378303,2024-04-02 10:41:59,Sudetenlove by Filip Raif,4.18,17.0,1.0,"January 1, 2023",,,,,,,
9788076650206,2024-04-02 10:42:06,Pan primář v praxi by Pan primář,4.6,5.0,2.0,"January 1, 2023",,,,,,,
9788011032210,2024-04-02 10:42:23,Veterinářka vypráví by Lýdia Suková,5.0,1.0,0.0,"January 1, 2023",,,,,,,
9788088346265,2024-04-02 10:42:43,Začarovaná sezóna by Radmila Tomšů,4.0,1.0,0.0,"January 1, 2023",,,,,,,
9788087866696,2024-04-02 10:42:45,Krajem blanických rytířů by Zuzana Koubková,2.0,2.0,1.0,"January 1, 2023",,,,,,,
9788020722003,2024-04-02 10:45:08,Kohouti budou zpívat by Marta Veselá Jirousová,4.0,1.0,1.0,"December 1, 2023",,,,,,,
9788027741137,2024-04-02 10:45:11,Černá smečka by František Kotleta,4.09,77.0,14.0,"November 27, 2023",,,,,,,
9788076560673,2024-04-02 10:45:31,Šíp s modrým peřím: Tři příběhy z Kublova a Velízu by Oldřich Selucký,5.0,1.0,0.0,"January 1, 2023",,,,,,,
9788074435003,2024-04-02 10:45:34,Dům U Orobinců by Ondřej Krystyník,4.8,5.0,1.0,"January 1, 2023",,,,,,,
9788074434990,2024-04-02 10:45:37,London Calling by Krista Kašpar,3.67,3.0,0.0,"January 1, 2023",,,,,,,
9788088218128,2024-04-02 10:45:40,Muriel vrtá mrtvou hlavu by František Dryje,4.0,1.0,0.0,"January 1, 2023",,,,,,,
9788088488699,2024-04-02 10:45:49,Hellbound by Theresa Black,4.43,7.0,2.0,"January 1, 2023",,,,,,,
9788090818545,2024-04-02 10:45:53,"Varlén 10,11,12 by S.d.Ch.",0.0,0.0,0.0,"November 1, 2023",,,,,,,
9788027518234,2024-04-02 10:46:17,Čokoládová krev by Radka Denemarková,4.27,41.0,7.0,"December 6, 2023",,,,,,,
9788088346272,2024-04-02 10:46:26,Meč a jeho rytíř by Radovan Kolbaba,4.0,5.0,1.0,"November 3, 2023",,,,,,,
9788088635376,2024-04-02 10:46:29,Temné stránky by Roman Bílek,3.2,5.0,1.0,"November 12, 2023",,,,,,,
9788027722785,2024-04-02 10:46:46,Tenkrát v Texasu by Jan Hlubek,3.0,1.0,0.0,"February 7, 2024",,,,,,,
9788090908000,2024-04-02 10:47:05,Jeden o koze… Sloupky nejen o překladu by Alice Flemrová,5.0,3.0,0.0,"January 1, 2023",,,,,,,
